set_technologies,set_capacity_types,set_location,set_time_steps_yearly,scaling,constraint_type,component_year,raw_dual,coefficient,discount_factor,contribution_to_rc
HDT_BET,power,ES,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,FI,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,FR,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,HR,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,HU,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,IE,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,IT,0,0.08024258719069129,lifetime,0,-15.597471929263842,1.0,1.0,-194.37897599434905
HDT_BET,power,LT,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,LU,0,0.08024258719069129,lifetime,0,-18.17791772739388,1.0,1.0,-226.53703430816907
HDT_BET,power,LV,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,NL,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,NO,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,PL,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,PT,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,RO,0,0.08024258719069129,lifetime,0,-19.911815416028027,1.0,1.0,-248.14523201637172
HDT_BET,power,SE,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,SI,0,0.08024258719069129,lifetime,0,-18.597788964071952,1.0,1.0,-231.7695579764336
HDT_BET,power,SK,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_BET,power,UK,0,0.08024258719069129,lifetime,0,-20.797983184011173,1.0,1.0,-259.18884113975685
HDT_FCEV,power,AT,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,BE,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,BG,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
