constraint,cluster,description,shadow_price_unit,shadow_price,shadow_price_input_units,index_0,index_1,index_2,index_3
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-327.13713968429215,-327.13713968429215,nuclear,power,EE,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-658.6417783206196,-658.6417783206196,nuclear,power,EL,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-664.1896913426538,-664.1896913426538,nuclear,power,HR,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-222.9917474991775,-222.9917474991775,nuclear,power,IE,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-682.2229602151818,-682.2229602151818,nuclear,power,IT,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-386.5890187351247,-386.5890187351247,nuclear,power,LT,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-684.5929803811591,-684.5929803811591,nuclear,power,LU,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-357.45228657384433,-357.45228657384433,nuclear,power,LV,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-377.9435295282904,-377.9435295282904,nuclear,power,NO,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-697.0050757564275,-697.0050757564275,nuclear,power,PL,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-504.03843515114556,-504.03843515114556,nuclear,power,PT,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,30.597294360103387,30.597294360103387,reservoir_hydro,power,EE,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,21.778584447279425,21.778584447279425,run-of-river_hydro,power,EE,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,11.481032979893557,11.481032979893557,run-of-river_hydro,power,LU,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-41.123966125939575,-41.123966125939575,wind_offshore,power,IE,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,0.5347834207261221,0.5347834207261221,wind_offshore,power,SI,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-19.38410854974762,-19.38410854974762,power_line,power,AT-SK,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-17.67715220158968,-17.67715220158968,power_line,power,BE-NO,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-5.787986952072421,-5.787986952072421,power_line,power,CH-AT,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-170.06279840142147,-170.06279840142147,power_line,power,CZ-AT,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-0.9468106622021697,-0.9468106622021697,power_line,power,DE-AT,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,11.745938644326028,11.745938644326028,power_line,power,DE-BE,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-15.359790863971371,-15.359790863971371,power_line,power,DE-CH,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,6.4775792206039,6.4775792206039,power_line,power,DE-CZ,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-412.60880109947857,-412.60880109947857,power_line,power,DK-DE,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-46.66675441871759,-46.66675441871759,power_line,power,EL-BG,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,20.441422501728763,20.441422501728763,power_line,power,FI-EE,0.0
constraint_technology_capacity_limit_reached,capacity_limit,Technology/node capacity upper bound (limit reached),Euro/GW,-329.1474003398833,-329.1474003398833,power_line,power,FR-BE,0.0
