set_technologies,set_capacity_types,set_location,set_time_steps_yearly,unit,value,capacity,capacity_ceiling,vbasis,rc_capex_equivalent,rc_capex_equivalent_input_units
olefin_from_naphtha,power,AT,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,BE,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,BG,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,CH,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,CZ,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,DE,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,DK,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,EE,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,EL,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,ES,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,FI,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,FR,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,HR,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,HU,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,IE,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,IT,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,LT,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,LU,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,LV,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,NL,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,NO,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,PL,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,PT,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,RO,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,SE,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,SI,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,SK,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
olefin_from_naphtha,power,UK,0,kilotonproduct / hour,0.0,0.001,inf,0.0,8743.50433532605,8743.50433532605
photovoltaics,power,AT,0,gigawatt,146.91899999999998,146.92,146.92,0.0,0.0,0.0
photovoltaics,power,BE,0,gigawatt,104.059,104.06,104.06,0.0,0.0,0.0
photovoltaics,power,BG,0,gigawatt,53.87597415513374,53.87697415513374,298.95,0.0,0.0,0.0
photovoltaics,power,CH,0,gigawatt,59.71694910850417,59.717949108504165,59.717949108504165,0.0,0.0,0.0
photovoltaics,power,CZ,0,gigawatt,0.0,0.001,223.08,0.0,15.729281345594018,15.729281345594018
photovoltaics,power,DE,0,gigawatt,455.7628704045045,455.7638704045045,987.83,0.0,0.0,0.0
photovoltaics,power,DK,0,gigawatt,0.0,0.001,151.79999999999998,0.0,78.37517365576016,78.37517365576016
photovoltaics,power,EE,0,gigawatt,0.0,0.001,55.33,0.0,105.89396564726277,105.89396564726277
photovoltaics,power,EL,0,gigawatt,89.21220540283743,89.21320540283743,313.82,0.0,0.0,0.0
photovoltaics,power,ES,0,gigawatt,445.36141576844443,445.3624157684444,1315.46,0.0,0.0,0.0
photovoltaics,power,FI,0,gigawatt,0.0,0.001,72.47,0.0,66.92079006147745,66.92079006147745
photovoltaics,power,FR,0,gigawatt,267.64331562551894,267.6443156255189,1644.49,0.0,0.0,0.0
photovoltaics,power,HR,0,gigawatt,34.247767535454194,34.24876753545419,99.46,0.0,0.0,0.0
photovoltaics,power,HU,0,gigawatt,17.768217399421356,17.769217399421358,321.4,0.0,0.0,0.0
photovoltaics,power,IE,0,gigawatt,0.0,0.001,226.61,0.0,23.84021888062597,23.84021888062597
photovoltaics,power,IT,0,gigawatt,757.8282443739198,757.8292443739198,885.69,0.0,0.0,0.0
photovoltaics,power,LT,0,gigawatt,0.0,0.001,186.67,0.0,73.02043746051768,73.02043746051768
photovoltaics,power,LU,0,gigawatt,0.41213413280818445,0.41313413280818445,6.18,0.0,0.0,0.0
photovoltaics,power,LV,0,gigawatt,0.0,0.001,96.4,0.0,89.65937678257262,89.65937678257262
photovoltaics,power,NL,0,gigawatt,56.35639591030819,56.357395910308185,134.83,0.0,0.0,0.0
photovoltaics,power,NO,0,gigawatt,0.0,0.001,28.532725082404813,0.0,68.176093080975,68.176093080975
photovoltaics,power,PL,0,gigawatt,47.888972220663575,47.88997222066357,893.39,0.0,0.0,0.0
photovoltaics,power,PT,0,gigawatt,31.13384366890017,31.13484366890017,183.75,0.0,0.0,0.0
photovoltaics,power,RO,0,gigawatt,73.41966579444481,73.42066579444482,761.24,0.0,0.0,0.0
photovoltaics,power,SE,0,gigawatt,0.0,0.001,141.16,0.0,156.0309303395597,156.0309303395597
photovoltaics,power,SI,0,gigawatt,0.0,0.001,35.68,0.0,34.66277057066475,34.66277057066475
photovoltaics,power,SK,0,gigawatt,0.0,0.001,119.88,-1.0,1.613817441736444,1.613817441736444
photovoltaics,power,UK,0,gigawatt,74.95534769069548,74.95634769069548,693.1,0.0,0.0,0.0
pyrolysis,power,AT,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,BE,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,BG,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,CH,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,CZ,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,DE,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,DK,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,EE,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,EL,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,ES,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,FI,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,FR,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,HR,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,HU,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,IE,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,IT,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,LT,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,LU,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,LV,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,NL,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,NO,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,PL,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,PT,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,RO,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,SE,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,SI,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,SK,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
pyrolysis,power,UK,0,gigawatt,0.0,0.001,inf,0.0,3469.1406237147394,3469.1406237147394
refining,power,AT,0,gigawatt,0.44166559867977945,0.44266559867977945,inf,0.0,0.0,0.0
refining,power,BE,0,gigawatt,1.593909822874899,1.5949098228748988,inf,0.0,0.0,0.0
refining,power,BG,0,gigawatt,0.18717601009055929,0.1881760100905593,inf,0.0,0.0,0.0
refining,power,CH,0,gigawatt,0.4416732173964169,0.4426732173964169,inf,0.0,0.0,0.0
refining,power,CZ,0,gigawatt,0.2028143127616177,0.2038143127616177,inf,0.0,0.0,0.0
refining,power,DE,0,gigawatt,6.431330668867285,6.432330668867285,inf,0.0,0.0,0.0
refining,power,DK,0,gigawatt,0.4625782061100551,0.4635782061100551,inf,0.0,0.0,0.0
refining,power,EE,0,gigawatt,0.03303285982473043,0.03403285982473043,inf,0.0,0.0,0.0
refining,power,EL,0,gigawatt,0.5885844109847206,0.5895844109847206,inf,0.0,0.0,0.0
refining,power,ES,0,gigawatt,3.359998007053895,3.3609980070538947,inf,0.0,0.0,0.0
refining,power,FI,0,gigawatt,0.41287449651378494,0.41387449651378494,inf,0.0,0.0,0.0
refining,power,FR,0,gigawatt,4.838821511097728,4.839821511097728,inf,0.0,0.0,0.0
refining,power,HR,0,gigawatt,0.0780760638393884,0.0790760638393884,inf,0.0,0.0,0.0
refining,power,HU,0,gigawatt,0.1342386287596421,0.1352386287596421,inf,0.0,0.0,0.0
refining,power,IE,0,gigawatt,0.5278306436493392,0.5288306436493392,inf,0.0,0.0,0.0
refining,power,IT,0,gigawatt,2.437813596185233,2.438813596185233,inf,0.0,0.0,0.0
refining,power,LT,0,gigawatt,0.07179763089777677,0.07279763089777677,inf,0.0,0.0,0.0
refining,power,LU,0,gigawatt,0.7253622705730627,0.7263622705730627,inf,0.0,0.0,0.0
refining,power,LV,0,gigawatt,0.0771023511256556,0.0781023511256556,inf,0.0,0.0,0.0
refining,power,NL,0,gigawatt,2.9500675333265205,2.9510675333265204,inf,0.0,0.0,0.0
refining,power,NO,0,gigawatt,0.5365147489180516,0.5375147489180516,inf,0.0,0.0,0.0
refining,power,PL,0,gigawatt,0.6257507722003005,0.6267507722003005,inf,0.0,0.0,0.0
refining,power,PT,0,gigawatt,0.8081441961968412,0.8091441961968412,inf,0.0,0.0,0.0
refining,power,RO,0,gigawatt,0.11226058363940437,0.11326058363940437,inf,0.0,0.0,0.0
refining,power,SE,0,gigawatt,0.53723458022709,0.53823458022709,inf,0.0,0.0,0.0
refining,power,SI,0,gigawatt,0.01280593603834411,0.013805936038344109,inf,0.0,0.0,0.0
refining,power,SK,0,gigawatt,0.03804811938879328,0.03904811938879328,inf,0.0,0.0,0.0
refining,power,UK,0,gigawatt,17.233144361925028,17.23414436192503,inf,0.0,0.0,0.0
reservoir_hydro,power,AT,0,gigawatt,5.141919999999999,5.142919999999999,5.142919999999999,0.0,0.0,0.0
reservoir_hydro,power,BE,0,gigawatt,0.01173566879,0.01273566879,0.01273566879,0.0,0.0,0.0
reservoir_hydro,power,BG,0,gigawatt,0.6552535761048984,0.6562535761048984,1.49954,0.0,0.0,0.0
reservoir_hydro,power,CH,0,gigawatt,0.0,4.053131344773754,9.53123,0.0,613.5751684769191,613.5751684769191
reservoir_hydro,power,CZ,0,gigawatt,0.0,0.001,0.711483902285,0.0,326.2290773158279,326.2290773158279
reservoir_hydro,power,DE,0,gigawatt,0.1885,0.1895,0.1895,0.0,0.0,0.0
reservoir_hydro,power,DK,0,gigawatt,0.0,0.0,0.0,0.0,2826.270299834934,2826.270299834934
reservoir_hydro,power,EE,0,gigawatt,0.0,0.0,0.0,0.0,3170.742822451225,3170.742822451225
reservoir_hydro,power,EL,0,gigawatt,0.0,0.2991748071979434,2.5862,0.0,570.2135055257111,570.2135055257111
reservoir_hydro,power,ES,0,gigawatt,16.301332000000002,16.963432,16.963432,0.0,0.0,0.0
reservoir_hydro,power,FI,0,gigawatt,1.344,1.345,1.345,0.0,0.0,0.0
reservoir_hydro,power,FR,0,gigawatt,0.0,1.5298203282121163,9.079638216549,0.0,411.1509055669676,411.1509055669676
reservoir_hydro,power,HR,0,gigawatt,1.3266244585990001,1.327624458599,1.327624458599,0.0,0.0,0.0
reservoir_hydro,power,HU,0,gigawatt,0.027,0.028,0.028,0.0,0.0,0.0
reservoir_hydro,power,IE,0,gigawatt,0.0,0.001,0.001,0.0,1411.817039656591,1411.817039656591
reservoir_hydro,power,IT,0,gigawatt,5.48424,5.48524,5.48524,0.0,0.0,0.0
reservoir_hydro,power,LT,0,gigawatt,0.0,0.001,0.101,0.0,338.6551103419574,338.6551103419574
reservoir_hydro,power,LU,0,gigawatt,0.0,0.0,0.0,0.0,2832.0052127993017,2832.0052127993017
reservoir_hydro,power,LV,0,gigawatt,0.0,0.001,0.884,0.0,2198.6296969238037,2198.6296969238037
reservoir_hydro,power,NL,0,gigawatt,0.0,0.0,0.0,0.0,2826.270299834934,2826.270299834934
reservoir_hydro,power,NO,0,gigawatt,0.0,5.720685600000001,32.3149466,0.0,175.94674663026763,175.94674663026763
reservoir_hydro,power,PL,0,gigawatt,0.0,0.001,0.418353910828,0.0,3232.6852457106834,3232.6852457106834
reservoir_hydro,power,PT,0,gigawatt,0.39600535117056845,1.3304,1.3304,0.0,0.0,0.0
reservoir_hydro,power,RO,0,gigawatt,5.3024801274,5.3034801274,5.3034801274,0.0,0.0,0.0
reservoir_hydro,power,SE,0,gigawatt,0.0,0.001,11.645763516856,0.0,1115.099685691607,1115.099685691607
reservoir_hydro,power,SI,0,gigawatt,0.60119,0.60219,0.60219,0.0,0.0,0.0
reservoir_hydro,power,SK,0,gigawatt,0.0,0.8044000000000001,0.8044000000000001,0.0,0.0,0.0
reservoir_hydro,power,UK,0,gigawatt,0.0,0.001,0.524,0.0,3232.6852457106834,3232.6852457106834
run-of-river_hydro,power,AT,0,gigawatt,5.9039,6.0759,6.0759,0.0,-4.547473508864641e-13,-4.547473508864641e-13
run-of-river_hydro,power,BE,0,gigawatt,0.058015339743,0.059015339743,0.059015339743,0.0,-4.547473508864641e-13,-4.547473508864641e-13
run-of-river_hydro,power,BG,0,gigawatt,0.0,0.001,0.0224,0.0,239.43214075860305,239.43214075860305
run-of-river_hydro,power,CH,0,gigawatt,0.0,1.2117200000000001,4.87232,0.0,772.7326387099642,772.7326387099642
run-of-river_hydro,power,CZ,0,gigawatt,0.0,0.001,0.04022638227,0.0,759.850232276412,759.850232276412
run-of-river_hydro,power,DE,0,gigawatt,2.496904206792777,2.70390501,2.70390501,0.0,-4.547473508864641e-13,-4.547473508864641e-13
run-of-river_hydro,power,DK,0,gigawatt,0.0,0.0,0.0,0.0,3075.114751464169,3075.114751464169
run-of-river_hydro,power,EE,0,gigawatt,0.0,0.0,0.0,0.0,3311.58186443894,3311.58186443894
run-of-river_hydro,power,EL,0,gigawatt,0.0,0.001,0.1100999999999999,0.0,1044.7892243660997,1044.7892243660997
run-of-river_hydro,power,ES,0,gigawatt,1.3957639999999998,1.640764,1.640764,0.0,-4.547473508864641e-13,-4.547473508864641e-13
run-of-river_hydro,power,FI,0,gigawatt,1.2886000000000002,1.2896,1.2896,0.0,-4.547473508864641e-13,-4.547473508864641e-13
run-of-river_hydro,power,FR,0,gigawatt,0.0,1.0543578801537359,6.211502562518999,0.0,875.6388880617608,875.6388880617608
run-of-river_hydro,power,HR,0,gigawatt,0.277667730292,0.278667730292,0.278667730292,0.0,-4.547473508864641e-13,-4.547473508864641e-13
run-of-river_hydro,power,HU,0,gigawatt,0.018699999999999998,0.0197,0.0197,0.0,-4.547473508864641e-13,-4.547473508864641e-13
run-of-river_hydro,power,IE,0,gigawatt,0.0,0.001,0.216,0.0,1803.6690196026334,1803.6690196026334
run-of-river_hydro,power,IT,0,gigawatt,5.75596,5.75696,5.75696,0.0,-4.547473508864641e-13,-4.547473508864641e-13
run-of-river_hydro,power,LT,0,gigawatt,0.0,0.001,0.101,0.0,3527.8170713927075,3527.8170713927075
run-of-river_hydro,power,LU,0,gigawatt,0.0,0.0,0.0,0.0,3079.051548226784,3079.051548226784
run-of-river_hydro,power,LV,0,gigawatt,0.0,0.001,0.7421,0.0,2546.911804819444,2546.911804819444
run-of-river_hydro,power,NL,0,gigawatt,0.0,0.0,0.0,0.0,3075.114751464169,3075.114751464169
run-of-river_hydro,power,NO,0,gigawatt,0.0,0.0,0.0,0.0,3354.1029511357187,3354.1029511357187
run-of-river_hydro,power,PL,0,gigawatt,0.0,0.001,0.168,0.0,3527.8170713927075,3527.8170713927075
run-of-river_hydro,power,PT,0,gigawatt,1.805,1.996,1.996,0.0,-4.547473508864641e-13,-4.547473508864641e-13
run-of-river_hydro,power,RO,0,gigawatt,0.0,0.001,1.161,0.0,267.767169433896,267.767169433896
run-of-river_hydro,power,SE,0,gigawatt,0.0,0.001,1.995,0.0,1471.144682238954,1471.144682238954
run-of-river_hydro,power,SI,0,gigawatt,0.6648100000000003,0.883851,0.883851,0.0,-4.547473508864641e-13,-4.547473508864641e-13
run-of-river_hydro,power,SK,0,gigawatt,0.0,0.001,0.61984,0.0,370.7508269280579,370.7508269280579
run-of-river_hydro,power,UK,0,gigawatt,0.0,0.1,1.37,0.0,3527.8170713927075,3527.8170713927075
waste_boiler_DH,power,AT,0,gigawatt,0.0,0.001,inf,0.0,1976.445488058031,1976.445488058031
waste_boiler_DH,power,BE,0,gigawatt,0.0,0.001,inf,0.0,1984.318966020263,1984.318966020263
waste_boiler_DH,power,BG,0,gigawatt,0.0,0.001,inf,0.0,1985.0455850548983,1985.0455850548983
waste_boiler_DH,power,CH,0,gigawatt,0.0,0.001,inf,0.0,1985.6639975749895,1985.6639975749895
waste_boiler_DH,power,CZ,0,gigawatt,0.0,0.001,inf,0.0,1963.5891408641778,1963.5891408641778
waste_boiler_DH,power,DE,0,gigawatt,0.0,0.001,inf,0.0,1967.9110002191537,1967.9110002191537
waste_boiler_DH,power,DK,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,EE,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,EL,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,ES,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,FI,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,FR,0,gigawatt,0.0,0.001,inf,0.0,1982.2386281019737,1982.2386281019737
waste_boiler_DH,power,HR,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,HU,0,gigawatt,0.0,0.001,inf,0.0,1946.4613824124817,1946.4613824124817
waste_boiler_DH,power,IE,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,IT,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,LT,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,LU,0,gigawatt,0.0,0.001,inf,0.0,1958.7064225646998,1958.7064225646998
waste_boiler_DH,power,LV,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,NL,0,gigawatt,0.0,0.001,inf,0.0,1978.6722697420837,1978.6722697420837
waste_boiler_DH,power,NO,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,PL,0,gigawatt,0.0,0.001,inf,0.0,1964.7204645015008,1964.7204645015008
waste_boiler_DH,power,PT,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,RO,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,SE,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,SI,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,SK,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_boiler_DH,power,UK,0,gigawatt,0.0,0.001,inf,0.0,1987.5129987460382,1987.5129987460382
waste_plant,power,AT,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,BE,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,BG,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,CH,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,CZ,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,DE,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,DK,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,EE,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,EL,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,ES,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,FI,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,FR,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,HR,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,HU,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,IE,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,IT,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,LT,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,LU,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,LV,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,NL,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,NO,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,PL,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,PT,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,RO,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,SE,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,SI,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,SK,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_plant,power,UK,0,gigawatt,0.0,0.001,inf,0.0,4521.8858009219075,4521.8858009219075
waste_to_cement_fuel,power,AT,0,gigawatt,0.0,0.001,inf,0.0,1070.5837195882548,1070.5837195882548
waste_to_cement_fuel,power,BE,0,gigawatt,0.0,0.001,inf,0.0,1062.9547638101649,1062.9547638101649
waste_to_cement_fuel,power,BG,0,gigawatt,0.0,0.001,inf,0.0,1076.8896683237676,1076.8896683237676
waste_to_cement_fuel,power,CH,0,gigawatt,0.0,0.001,inf,0.0,1041.0150923815697,1041.0150923815697
waste_to_cement_fuel,power,CZ,0,gigawatt,0.0,0.001,inf,0.0,1034.5377601815446,1034.5377601815446
waste_to_cement_fuel,power,DE,0,gigawatt,0.0,0.001,inf,0.0,985.9742324600818,985.9742324600818
waste_to_cement_fuel,power,DK,0,gigawatt,0.0,0.001,inf,0.0,1219.021173140496,1219.021173140496
waste_to_cement_fuel,power,EE,0,gigawatt,0.0,0.001,inf,0.0,1257.481761390931,1257.481761390931
waste_to_cement_fuel,power,EL,0,gigawatt,0.0,0.001,inf,0.0,978.0037063179298,978.0037063179298
waste_to_cement_fuel,power,ES,0,gigawatt,0.0,0.001,inf,0.0,1406.3351351351348,1406.3351351351348
waste_to_cement_fuel,power,FI,0,gigawatt,0.0,0.001,inf,0.0,1401.668171044459,1401.668171044459
waste_to_cement_fuel,power,FR,0,gigawatt,0.0,0.001,inf,0.0,1242.3052700931719,1242.3052700931719
waste_to_cement_fuel,power,HR,0,gigawatt,0.0,0.001,inf,0.0,992.5682026711149,992.5682026711149
waste_to_cement_fuel,power,HU,0,gigawatt,0.0,0.001,inf,0.0,989.1062063118136,989.1062063118136
waste_to_cement_fuel,power,IE,0,gigawatt,0.0,0.001,inf,0.0,1347.383124329502,1347.383124329502
waste_to_cement_fuel,power,IT,0,gigawatt,0.0,0.001,inf,0.0,1145.0084367855302,1145.0084367855302
waste_to_cement_fuel,power,LT,0,gigawatt,0.0,0.001,inf,0.0,1120.930144622203,1120.930144622203
waste_to_cement_fuel,power,LU,0,gigawatt,0.0,0.001,inf,0.0,1111.3078157244322,1111.3078157244322
waste_to_cement_fuel,power,LV,0,gigawatt,0.0,0.001,inf,0.0,1181.0936393520572,1181.0936393520572
waste_to_cement_fuel,power,NL,0,gigawatt,0.0,0.001,inf,0.0,1406.3351351351348,1406.3351351351348
waste_to_cement_fuel,power,NO,0,gigawatt,0.0,0.001,inf,0.0,1406.3351351351348,1406.3351351351348
waste_to_cement_fuel,power,PL,0,gigawatt,0.0,0.001,inf,0.0,977.2104584256574,977.2104584256574
waste_to_cement_fuel,power,PT,0,gigawatt,0.0,0.001,inf,0.0,1406.3351351351348,1406.3351351351348
waste_to_cement_fuel,power,RO,0,gigawatt,0.0,0.001,inf,0.0,1103.767807695054,1103.767807695054
waste_to_cement_fuel,power,SE,0,gigawatt,0.0,0.001,inf,0.0,1392.0699696599056,1392.0699696599056
waste_to_cement_fuel,power,SI,0,gigawatt,0.0,0.001,inf,0.0,1070.361312639486,1070.361312639486
waste_to_cement_fuel,power,SK,0,gigawatt,0.0,0.001,inf,0.0,966.2226804335912,966.2226804335912
waste_to_cement_fuel,power,UK,0,gigawatt,0.0,0.001,inf,0.0,1277.3735807037424,1277.3735807037424
wind_offshore,power,AT,0,gigawatt,0.0,0.0,0.0,0.0,1933.6468026823231,1933.6468026823231
